"","name"
"774","Os06g0546500"
"775","Os03g0103100"
"776","Os04g0587100"
"777","Os04g0125900"
"778","Os10g0569800"
"779","Os07g0446000"
"780","Os02g0267200"
"781","Os03g0757100"
"782","Os07g0604300"
"783","Os06g0696400"
"784","Os07g0218700"
"785","Os04g0112100"
"786","Os08g0504000"
"787","Os01g0135700"
"788","Os02g0767800"
"789","Os09g0381800"
"790","osa-miR169o"
"791","Os02g0546600"
"792","Os05g0404500"
"793","Os07g0568800"
"794","Os03g0322900"
"795","Os11g0659200"
"796","Os08g0140300"
"797","Os12g0634200"
"798","Os06g0517700"
"799","Os05g0446000"
"800","POsControl0045"
"801","Os06g0505900"
"802","Os03g0216300"
"803","Os05g0380200"
"804","Os04g0204200"
"805","Os07g0670300"
"806","Os07g0216600"
"807","Os01g0913400"
"808","Os12g0607400"
"809","Os03g0561400"
"810","Os01g0601000"
"811","Os09g0474000"
"812","Os10g0188800"
"813","Os08g0473800"
"814","Os01g0209500"
"815","Os05g0355100"
"816","Os08g0462800"
"817","Os01g0632700"
"818","Os01g0110100"
"819","Os11g0675200"
"820","Os01g0161300"
"821","Os02g0462800"
"822","Os01g0930400"
"823","osa-miR160f"
"824","Os11g0701800"
"825","Os02g0739100"
"826","Os10g0492900"
"827","Os01g0284900"
"828","Os08g0481000"
"829","osa-miR166i"
"830","Os02g0821000"
"831","Os11g0659200"
"832","Os04g0185600"
"833","Os01g0730900"
"834","Os07g0176200"
"835","Os05g0595100"
"836","Os03g0435300"
"837","Os06g0650900"
"838","Os06g0697000"
"839","Os01g0171200"
"840","Os05g0445100"
"841","Os05g0588700"
"842","Os02g0133400"
"843","Os07g0604300"
"844","Os11g0297300"
"845","Os04g0684300"
"846","Os10g0524400"
"847","Os02g0206400"
"848","POsControl0029"
"849","Os01g0313300"
"850","Os04g0586500"
"851","Os04g0141200"
"852","Os01g0165100"
"853","Os11g0484200"
"854","Os02g0676600"
"855","Os04g0205100"
"856","Os07g0538200"
"857","Os04g0437500"
"858","Os08g0327700"
"859","Os04g0412300"
"860","Os07g0516300"
"861","Os11g0514600"
"862","Os10g0390100"
"863","Os01g0940700"
"864","Os09g0449500"
"865","Os04g0570000"
"866","Os09g0445600"
"867","Os06g0341300"
"868","Os12g0603700"
"869","osa-miR399g"
"870","Os11g0143300"
"871","Os06g0345200"
"872","Os02g0484600"
"873","Os11g0114100"
"874","Os04g0497000"
"875","Os01g0944500"
"876","Os01g0916000"
"877","Os03g0183900"
"878","PGmControl0002"
"879","osa-miR399c"
"880","Os05g0138300"
"881","Os06g0611500"
"882","Os04g0616600"
"883","Os12g0448900"
"884","Os08g0553200"
"885","Os11g0514500"
"886","Os11g0577700"
"887","Os05g0473000"
"888","Os07g0468200"
"889","Os02g0161300"
"890","Os01g0520500"
"891","Os03g0351300"
"892","Os01g0186600"
"893","Os12g0498500"
"894","Os05g0473300"
"895","Os04g0580500"
"896","Os11g0699100"
"897","Os11g0265900"
"898","POsControl0047"
"899","Os07g0670800"
"900","Os12g0621600"
"901","Os09g0552500"
"902","Os05g0573300"
"903","Os01g0932000"
"904","Os07g0513200"
"905","Os11g0156600"
"906","osa-miR399b"
"907","Os05g0283600"
"908","Os01g0153200"
"909","Os11g0256900"
"910","Os04g0179100"
"911","Os03g0800600"
"912","Os04g0419900"
"913","Os02g0268100"
"914","osa-miR167e"
"915","Os01g0874800"
"916","Os09g0334600"
"917","Os01g0975900"
"918","Os07g0513400"
"919","Os03g0292700"
"920","Os06g0641200"
"921","Os07g0132500"
"922","Os02g0237000"
"923","Os01g0727700"
"924","Os02g0591000"
"925","Os01g0644200"
"926","Os01g0221100"
"927","Os08g0141800"
"928","Os02g0795100"
"929","Os03g0133400"
"930","Os01g0864500"
"931","Os03g0121200"
"932","Os09g0339800"
"933","Os08g0113000"
"934","Os04g0208400"
"935","Os04g0310700"
"936","Os02g0561400"
"937","Os07g0111100"
"938","Os06g0252800"
"939","Os05g0525600"
"940","Os05g0244700"
"941","Os05g0247800"
"942","Os04g0603300"
"943","Os07g0633000"
"944","Os04g0497000"
"945","Os01g0802600"
"946","Os05g0519700"
"947","Os02g0225200"
"948","Os07g0627100"
"949","Os05g0519700"
"950","Os12g0535600"
"951","Os05g0233900"
"952","Os10g0497400"
