"","name"
"980","Os11g0487100"
"981","Os01g0688600"
"982","Os05g0126800"
"983","Os11g0498600"
"984","Os02g0719600"
"985","Os05g0545300"
"986","Os04g0365100"
"987","Os09g0381600"
"988","Os04g0606200"
"989","Os01g0949500"
"990","Os05g0213500"
"991","Os11g0240600"
"992","Os03g0617500"
"993","Os02g0703300"
"994","Os04g0679800"
"995","Os01g0216900"
"996","Os05g0542200"
"997","Os09g0453400"
"998","Os02g0592800"
"999","Os02g0134400"
"1000","Os07g0551300"
"1001","Os08g0526400"
"1002","Os10g0494000"
"1003","Os10g0544600"
"1004","Os07g0679700"
"1005","Os09g0416600"
"1006","Os10g0401700"
"1007","Os02g0592400"
"1008","Os01g0934100"
"1009","Os01g0836900"
"1010","Os09g0311600"
"1011","Os02g0597300"
"1012","Os12g0548700"
"1013","Os03g0120400"
"1014","Os10g0544600"
"1015","Os02g0621800"
"1016","Os05g0476000"
"1017","Os01g0579600"
"1018","Os09g0466100"
"1019","Os10g0580900"
"1020","Os05g0171900"
"1021","Os03g0188200"
"1022","Os02g0324700"
"1023","Os03g0790900"
"1024","Os12g0268000"
"1025","Os03g0839900"
"1026","Os01g0665900"
"1027","Os02g0657600"
"1028","Os01g0863800"
"1029","Os07g0486500"
"1030","Os04g0404800"
"1031","Os05g0305900"
"1032","Os02g0126400"
"1033","Os01g0105300"
"1034","Os01g0115800"
"1035","Os05g0510600"
"1036","Os01g0631200"
"1037","Os04g0105100"
"1038","Os01g0708900"
"1039","Os07g0471900"
"1040","Os11g0442400"
"1041","Os04g0688000"
"1042","Os03g0738900"
"1043","Os09g0416600"
"1044","Os08g0276400"
"1045","Os04g0650700"
"1046","Os02g0100600"
"1047","Os10g0368100"
"1048","Os04g0584600"
"1049","Os06g0634300"
"1050","Os01g0719600"
"1051","Os04g0403900"
"1052","Os07g0542400"
"1053","Os01g0667200"
"1054","Os12g0433100"
"1055","Os02g0585200"
"1056","Os04g0674300"
"1057","Os02g0630600"
"1058","Os10g0113000"
"1059","Os02g0661100"
"1060","Os08g0311900"
"1061","Os03g0725200"
"1062","Os02g0774200"
"1063","Os12g0592900"
"1064","Os07g0659400"
"1065","Os03g0429800"
"1066","Os01g0706800"
"1067","Os08g0108100"
"1068","Os07g0181500"
"1069","Os03g0852000"
"1070","Os03g0129100"
"1071","Os12g0641100"
"1072","Os08g0428900"
"1073","Os10g0135600"
"1074","Os08g0332600"
"1075","Os08g0174100"
"1076","Os10g0565200"
"1077","Os03g0802500"
"1078","Os11g0607200"
"1079","Os03g0856100"
"1080","Os06g0578700"
"1081","Os02g0466400"
"1082","Os01g0693300"
"1083","Os03g0137200"
"1084","Os08g0482700"
"1085","Os02g0324700"
"1086","Os06g0118800"
"1087","Os03g0137200"
"1088","Os01g0742400"
"1089","Os03g0586700"
"1090","Os10g0113000"
"1091","Os01g0186000"
"1092","Os04g0613900"
"1093","Os01g0934100"
"1094","Os01g0767200"
"1095","Os03g0334200"
"1096","Os02g0532500"
"1097","Os04g0673300"
"1098","Os01g0964000"
"1099","Os01g0100200"
"1100","Os05g0542500"
"1101","Os01g0835700"
"1102","Os01g0169800"
"1103","Os06g0701700"
"1104","Os07g0194800"
"1105","Os01g0841700"
"1106","Os12g0224000"
"1107","Os04g0679800"
"1108","Os03g0806700"
"1109","Os09g0555700"
"1110","Os02g0775600"
"1111","Os10g0563800"
"1112","Os01g0781100"
"1113","Os05g0112000"
"1114","Os10g0113000"
"1115","Os07g0558000"
"1116","Os06g0202900"
"1117","Os02g0139400"
"1118","Os05g0136900"
"1119","Os11g0218000"
"1120","Os09g0466100"
"1121","Os06g0597000"
"1122","Os02g0181300"
"1123","Os03g0796600"
"1124","Os04g0542000"
"1125","Os05g0497300"
"1126","Os04g0606000"
"1127","Os06g0131300"
"1128","Os01g0962500"
"1129","Os05g0439000"
"1130","Os06g0701700"
"1131","Os09g0555700"
"1132","Os05g0476700"
"1133","Os11g0687000"
"1134","Os02g0814000"
"1135","Os03g0364400"
"1136","Os04g0556300"
"1137","Os01g0949500"
"1138","Os06g0636600"
"1139","Os03g0802200"
"1140","Os03g0364400"
"1141","Os09g0526600"
"1142","Os05g0171900"
"1143","Os06g0685700"
"1144","Os07g0179500"
"1145","Os03g0807900"
"1146","Os12g0583700"
"1147","Os03g0128700"
"1148","Os03g0582000"
"1149","Os02g0327500"
"1150","Os07g0603700"
"1151","Os03g0264400"
